index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
14553,THA,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,57.47157666,
14554,THA,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,58.4665823,
14555,THA,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,59.64157918,
14556,THA,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,60.61604062,
14557,THA,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,61.42665249,
14558,THA,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,62.499119,
14559,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1990,0.0009,
14560,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1991,0.0009,
14561,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1992,0.0009,
14562,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1993,0.0009,
14563,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1994,0.0009,
14564,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1995,0.0009,
14565,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1996,0.0009,
14566,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1997,0.0009,
14567,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1998,0.0009,
14568,CHL,CROPYIELD,SOYBEAN,THND_HA,A,1999,0.0009,
14569,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2000,0.0009,
14570,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2001,0.0009,
14571,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2002,0.0009,
14572,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2003,0.0009,
14573,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2004,0.0009,
14574,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2005,0.0009,
14575,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2006,0.0009,
14576,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2007,0.0009,
14577,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2008,0.0009,
14578,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2009,0.0009,
14579,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2010,0.0009,
14580,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2011,0.0009,
14581,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2012,0.0009,
14582,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2013,0.0009,
14583,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2014,0.0009,
14584,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2015,0.0009,
14585,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2016,0.000902417,
14586,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2017,0.000902156,
14587,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2018,0.000907431,
14588,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2019,0.000909404,
14589,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2020,0.000910636,
14590,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2021,0.000911963,
14591,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2022,0.000914099,
14592,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2023,0.000914367,
14593,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2024,0.000913162,
14594,CHL,CROPYIELD,SOYBEAN,THND_HA,A,2025,0.000913931,
14595,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1990,233.0,
14596,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1991,227.0,
14597,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1992,193.0,
14598,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1993,193.0,
14599,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1994,257.0,
14600,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1995,225.0,
14601,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1996,203.0,
14602,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1997,194.0,
14603,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1998,196.0,
14604,CHE,CROPYIELD,MAIZE,THND_TONNE,A,1999,198.0,
14605,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2000,219.0,
14606,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2001,224.0,
14607,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2002,195.0,
14608,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2003,94.0,
14609,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2004,186.0,
14610,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2005,126.0,
14611,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2006,152.0,
14612,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2007,180.0,
14613,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2008,177.0,
14614,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2009,174.0,
14615,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2010,185.0,
14616,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2011,185.0,
14617,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2012,186.0,
14618,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2013,188.0,
14619,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2014,185.0,
14620,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2015,182.0,
14621,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2016,186.9206697,
14622,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2017,189.2300739,
14623,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2018,190.2981062,
14624,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2019,191.1729467,
14625,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2020,191.5365438,
14626,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2021,191.9677277,
14627,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2022,191.2578133,
14628,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2023,190.6329523,
14629,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2024,189.9549352,
14630,CHE,CROPYIELD,MAIZE,THND_TONNE,A,2025,189.3067711,
14631,WLD,CROPYIELD,SOYBEAN,THND_HA,A,1995,62572.15783,
14632,WLD,CROPYIELD,SOYBEAN,THND_HA,A,1996,61739.05387,
14633,WLD,CROPYIELD,SOYBEAN,THND_HA,A,1997,68556.39533,
14634,WLD,CROPYIELD,SOYBEAN,THND_HA,A,1998,70446.02187,
14635,WLD,CROPYIELD,SOYBEAN,THND_HA,A,1999,73612.86971,
14636,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2000,74170.03262,
14637,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2001,76531.96622,
14638,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2002,78919.66841,
14639,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2003,84925.79125,
14640,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2004,91701.33856,
14641,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2005,92930.80233,
14642,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2006,95063.28347,
14643,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2007,90669.26587,
14644,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2008,97307.97596,
14645,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2009,100139.1341,
14646,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2010,103615.7895,
14647,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2011,104719.8281,
14648,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2012,106370.828,
14649,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2013,112575.8563,
14650,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2014,118384.1007,
14651,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2015,119571.3941,
14652,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2016,121923.156,
14653,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2017,122816.1177,
14654,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2018,125331.1043,
14655,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2019,127291.4182,
14656,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2020,129339.064,
14657,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2021,130842.4539,
14658,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2022,132691.4686,
14659,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2023,134968.1612,
14660,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2024,136198.2117,
14661,WLD,CROPYIELD,SOYBEAN,THND_HA,A,2025,138314.5009,
14662,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1990,0.0009,
14663,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1991,3.22e-06,
14664,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1992,2.17e-06,
14665,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1993,0.953551888,
14666,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1994,1.057947874,
14667,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1995,1.841676354,
14668,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1996,1.458259344,
14669,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1997,1.738649607,
14670,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1998,1.617667317,
14671,ETH,CROPYIELD,MAIZE,TONNE_HA,A,1999,1.715324044,
14672,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2000,1.620169044,
14673,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2001,1.742208123,
14674,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2002,1.87524879,
14675,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2003,1.532104969,
14676,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2004,1.612652659,
14677,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2005,2.006153822,
14678,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2006,2.640891314,
14679,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2007,1.968731523,
14680,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2008,2.136955261,
14681,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2009,2.204185486,
14682,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2010,2.813769817,
14683,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2011,3.091696501,
14684,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2012,2.996593714,
14685,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2013,3.315449476,
14686,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2014,3.62656641,
14687,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2015,3.15789485,
14688,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2016,3.429999882,
14689,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2017,3.499807935,
14690,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2018,3.56855543,
14691,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2019,3.637463693,
14692,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2020,3.705763336,
14693,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2021,3.77437193,
14694,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2022,3.843159271,
14695,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2023,3.912186616,
14696,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2024,3.981504742,
14697,ETH,CROPYIELD,MAIZE,TONNE_HA,A,2025,4.050449213,
14698,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1990,2.205140591,
14699,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1991,2.25733757,
14700,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1992,0.785286367,
14701,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1993,2.283984423,
14702,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1994,2.848101377,
14703,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1995,1.380034089,
14704,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1996,2.704334021,
14705,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1997,2.519512892,
14706,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1998,2.160954952,
14707,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,1999,2.233249187,
14708,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2000,2.997901917,
14709,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2001,2.411417961,
14710,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2002,2.851967096,
14711,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2003,2.658175945,
14712,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2004,3.03058672,
14713,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2005,3.635122538,
14714,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2006,3.412893772,
14715,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2007,2.533310413,
14716,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2008,3.992741585,
14717,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2009,4.339295387,
14718,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2010,4.113086224,
14719,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2011,3.820916414,
14720,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2012,4.062209606,
14721,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2013,3.874030352,
14722,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2014,4.768370628,
14723,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2015,3.486910343,
14724,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2016,3.249998221,
14725,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2017,4.177493444,
14726,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2018,4.229297588,
14727,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2019,4.285956921,
14728,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2020,4.345950295,
14729,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2021,4.409149218,
14730,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2022,4.476383355,
14731,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2023,4.543564302,
14732,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2024,4.607721622,
14733,ZAF,CROPYIELD,MAIZE,TONNE_HA,A,2025,4.673400252,
14734,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1990,823.0,
14735,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1991,836.0,
14736,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1992,911.0,
14737,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1993,899.0,
14738,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1994,937.0,
14739,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1995,942.0,
14740,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1996,932.0,
14741,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1997,881.0,
14742,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1998,943.0,
14743,CHL,CROPYIELD,MAIZE,THND_TONNE,A,1999,624.0,
14744,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2000,652.0,
14745,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2001,778.0,
14746,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2002,924.0,
14747,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2003,1190.0,
14748,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2004,1321.0,
14749,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2005,1508.0,
14750,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2006,1382.0,
14751,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2007,1123.0,
14752,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2008,1365.0,
14753,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2009,1346.0,
14754,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2010,1358.0,
14755,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2011,1438.0,
14756,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2012,1493.0,
14757,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2013,1518.5,
14758,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2014,1186.13,
14759,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2015,1539.0,
14760,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2016,1441.909304,
14761,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2017,1491.375496,
14762,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2018,1508.09385,
14763,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2019,1528.932815,
14764,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2020,1552.43406,
14765,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2021,1577.008512,
14766,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2022,1602.762982,
14767,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2023,1628.694521,
14768,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2024,1651.098848,
14769,CHL,CROPYIELD,MAIZE,THND_TONNE,A,2025,1674.306429,
14770,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1990,4854.0,
14771,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1991,4655.0,
14772,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1992,4619.0,
14773,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1993,4798.0,
14774,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1994,4129.0,
14775,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1995,4161.0,
14776,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1996,4345.0,
14777,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1997,4332.0,
14778,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1998,3823.0,
14779,PHL,CROPYIELD,MAIZE,THND_TONNE,A,1999,4585.0,
14780,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2000,4511.1,
14781,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2001,4525.0,
14782,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2002,4313.0,
14783,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2003,4615.6,
14784,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2004,5413.4,
14785,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2005,5253.2,
14786,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2006,6082.11,
14787,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2007,6736.94,
14788,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2008,6928.22,
14789,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2009,7034.033,
14790,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2010,6376.8,
14791,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2011,6971.2,
14792,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2012,7407.068,
14793,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2013,7337.31,
14794,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2014,7770.6,
14795,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2015,7550.0,
14796,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2016,7634.549514,
14797,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2017,7757.798219,
14798,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2018,7807.439796,
14799,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2019,7897.746855,
14800,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2020,8006.068541,
14801,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2021,8125.764701,
14802,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2022,8259.974475,
14803,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2023,8387.119879,
14804,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2024,8501.131834,
14805,PHL,CROPYIELD,MAIZE,THND_TONNE,A,2025,8620.131064,
14806,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,1.0,
14807,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,1.0,
14808,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,1.0,
14809,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,1.0,
14810,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,1.0,
14811,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1.0,
14812,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1.0,
14813,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,1.0,
14814,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1.0,
14815,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1.0,
14816,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1.0,
14817,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1.0,
14818,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1.0,
14819,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1.0,
14820,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1.0,
14821,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1.0,
14822,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1.0,
14823,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1.0,
14824,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,1.0,
14825,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1.0,
14826,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1.0,
14827,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1.0,
14828,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1.0,
14829,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,1.0,
14830,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1.0,
14831,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,1.0,
14832,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,1.017714302,
14833,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,1.029398303,
14834,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,1.048437998,
14835,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,1.064784891,
14836,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,1.082349646,
14837,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,1.100092465,
14838,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,1.119952159,
14839,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,1.1381993,
14840,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,1.154526087,
14841,ISR,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,1.173923487,
14842,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1990,675.15,
14843,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1991,664.05,
14844,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1992,645.0,
14845,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1993,625.0,
14846,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1994,580.0,
14847,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1995,487.0,
14848,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1996,485.0,
14849,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1997,404.0,
14850,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1998,453.0,
14851,RUS,CROPYIELD,SOYBEAN,THND_HA,A,1999,439.0,
14852,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2000,421.0,
14853,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2001,417.0,
14854,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2002,476.0,
14855,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2003,584.0,
14856,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2004,570.0,
14857,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2005,718.0,
14858,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2006,845.0,
14859,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2007,777.0,
14860,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2008,746.95,
14861,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2009,874.637,
14862,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2010,1205.675,
14863,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2011,1228.972,
14864,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2012,1481.313,
14865,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2013,1292.254923,
14866,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2014,2050.635618,
14867,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2015,2062.451748,
14868,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2016,2012.09936,
14869,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2017,2028.369479,
14870,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2018,2091.665514,
14871,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2019,2154.681573,
14872,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2020,2215.301627,
14873,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2021,2248.396813,
14874,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2022,2309.786373,
14875,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2023,2365.794694,
14876,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2024,2391.357556,
14877,RUS,CROPYIELD,SOYBEAN,THND_HA,A,2025,2441.156914,
14878,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1990,1185.0,
14879,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1991,1203.0,
14880,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1992,1184.0,
14881,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1993,1213.0,
14882,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1994,1318.0,
14883,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1995,1504.0,
14884,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1996,1491.0,
14885,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1997,1517.0,
14886,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1998,1665.0,
14887,PAK,CROPYIELD,MAIZE,THND_TONNE,A,1999,1652.0,
14888,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2000,1643.2,
14889,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2001,1664.4,
14890,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2002,1737.1,
14891,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2003,1897.4,
14892,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2004,2797.0,
14893,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2005,3109.6,
14894,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2006,3088.0,
14895,PAK,CROPYIELD,MAIZE,THND_TONNE,A,2007,3604.7,
